predict score,label
0.792069111,1
0.706303185,1
0.767177943,1
0.753354979,1
0.822942086,1
0.762117187,1
0.768751661,1
0.813597556,1
0.793072591,1
0.925356102,1
0.011987789,1
0.841679998,1
0.868308838,1
0.818327995,1
0.808441802,1
0.606744003,1
0.623066147,1
0.459899948,1
0.687483724,1
0.378997535,1
0.826839662,1
0.274154612,1
0.874604821,1
0.116511316,1
0.587658097,1
0.665112809,1
0.900324035,1
0.733234239,1
0.695241944,1
0.514465961,1
0.884359531,1
0.462742171,1
0.685151295,1
0.133823828,1
0.695111905,1
0.482315161,1
0.517015158,1
0.925241943,1
0.539993461,1
0.97829773,1
0.54060694,1
0.54687286,1
0.540736928,1
0.907575881,1
0.841952177,1
0.726492053,1
0.649729019,1
0.56610222,1
0.574973472,1
0.903474279,1
0.910110676,1
0.519607885,1
0.918173214,1
0.556623099,1
0.321525951,1
0.540841351,1
0.316270375,1
0.677703665,1
0.912109609,1
0.912568712,1
0.810115778,1
0.46762293,1
0.578394918,1
0.230641617,1
0.902584847,1
0.538692919,1
0.519727927,1
0.207204138,1
0.643987785,1
0.948441645,1
0.783534308,1
0.799518287,1
0.094674894,1
0.746353022,1
0.827459737,1
0.673049235,1
0.7546905,1
0.960220635,1
0.332014882,1
0.847474297,1
0.951590633,1
0.754601514,1
0.70023185,1
0.644973042,1
0.448029695,1
0.761837288,1
0.811953628,1
0.797910448,1
0.802924387,1
0.959167159,1
0.896188144,1
0.462938755,1
0.926271598,1
0.607122213,1
0.698376942,1
0.803911845,1
0.132827463,1
0.913270473,1
0.859228412,1
0.850770847,1
0.809165506,1
0.740737188,1
0.759290047,1
0.763197029,1
0.807653868,1
0.762962099,1
0.750370518,1
0.857396706,1
0.97201405,1
0.972627791,1
0.921112569,1
0.862739408,1
0.960590816,1
0.879866135,1
0.863003123,1
0.861641709,1
0.880062175,1
0.89761318,1
0.88135848,1
0.59069046,1
0.979672182,1
0.524944713,1
0.984778102,1
0.409116337,1
0.416981833,1
0.379483777,1
0.450468234,1
0.363582188,1
0.407440924,1
0.347977873,1
0.455307557,1
0.600757784,1
0.291441139,1
0.679935531,1
0.88700161,1
0.767766027,1
0.751420971,1
0.959693789,1
0.417023186,1
0.458476497,1
0.721566939,1
0.391003961,1
0.691881843,1
0.920280417,1
0.411001791,1
0.440276497,1
0.171155136,1
0.77210567,1
0.713968156,1
0.531134651,1
0.944123201,1
0.291811265,1
0.873484139,1
0.918210745,1
0.892020388,1
0.277985954,1
0.743009249,1
0.842292112,1
0.80189958,1
0.924702875,1
0.948198728,1
0.676003482,1
0.937411805,1
0.951644452,1
0.837065419,1
0.233932302,1
0.602417765,1
0.952030726,1
0.607082007,1
0.774756753,1
0.698173257,1
0.867746325,1
0.479977919,1
0.889177982,1
0.696886943,1
0.96353449,1
0.874117577,1
0.655684886,1
0.948021487,1
0.690071334,1
0.879142412,1
0.900635795,1
0.881305309,1
0.74742443,1
0.269881414,1
0.87681663,1
0.20163684,1
0.854140274,1
0.375567355,1
0.495978689,1
0.595107174,1
0.555859073,1
0.613752254,1
0.914522894,1
0.987999479,1
0.194008739,1
0.862120851,1
0.84623148,1
0.85658567,1
0.464718058,1
0.416099201,1
0.817815332,1
0.912989183,1
0.167039419,1
0.972927169,1
0.869964242,1
0.193100894,1
0.753873285,1
0.744966523,1
0.863717759,1
0.773139966,1
0.925762812,1
0.533874295,1
0.800045017,1
0.506378001,1
0.94343942,1
0.910549438,1
0.827086802,1
0.897931898,1
0.898231657,1
0.526881035,1
0.523763504,1
0.9016101,1
0.562189838,1
0.910242021,1
0.894730723,1
0.21540199,1
0.215253247,1
0.910557528,1
0.739519385,1
0.460890166,1
0.038203378,1
0.017106154,1
0.509707824,1
0.026587139,1
0.882104063,1
0.895292652,1
0.371492298,1
0.772522883,1
0.783583589,1
0.829459476,1
0.87261823,1
0.636258966,1
0.890144889,1
0.948325396,1
0.875332526,1
0.796529667,1
0.750281227,1
0.916134866,1
0.857945271,1
0.954073036,1
0.605179902,1
0.933429937,1
0.233026631,1
0.134582554,1
0.634330146,1
0.171480403,1
0.521837027,1
0.896065919,1
0.341075443,1
0.920130265,1
0.706559167,1
0.306522791,1
0.736140954,1
0.204981132,1
0.785393202,1
0.482393143,1
0.386387869,1
0.488052978,1
0.461367679,1
0.345041877,1
0.506570545,1
0.859465122,1
0.811317229,1
0.697361265,1
0.310592462,1
0.951725125,1
0.928574836,1
0.966019428,1
0.829803503,1
0.930411228,1
0.905353328,1
0.891354434,1
0.860682392,1
0.97647262,1
0.977799126,1
0.802623673,1
0.419210173,1
0.568083687,1
0.57676879,1
0.23074759,1
0.203279242,1
0.844084092,1
0.237420481,1
0.781221068,1
0.554223833,1
0.201412139,1
0.287211502,1
0.231549404,1
0.599928399,1
0.929891356,1
0.11207422,1
0.207950431,1
0.524150375,1
0.049431655,1
0.644661824,1
0.181620258,1
0.87371858,1
0.176167575,1
0.769605637,1
0.206978372,1
0.91661243,1
0.940692321,1
0.917307162,1
0.386042248,1
0.775283716,1
0.021666469,1
0.054313028,1
0.656893653,1
0.881049287,1
0.883526488,1
0.833767935,1
0.339354279,1
0.869405484,1
0.954680196,1
0.952651946,1
0.94671123,1
0.287674838,1
0.892336806,1
0.983873928,1
0.606128858,1
0.608017258,1
0.909569073,1
0.880758512,1
0.360280125,1
0.861401395,1
0.920336636,1
0.137597477,1
0.797634125,1
0.924321099,1
0.017418508,1
0.835331249,1
0.887280214,1
0.982656252,1
0.523570047,1
0.907489967,1
0.891116655,1
0.682382145,1
0.795799937,1
0.367304479,1
0.453885985,1
0.396484073,1
0.865375733,1
0.460468601,1
0.734761061,1
0.276286557,1
0.687866918,1
0.883194681,1
0.956549593,1
0.571578618,1
0.69829761,1
0.807274278,1
0.839357654,1
0.343131306,1
0.877876381,1
0.545465438,1
0.913470507,1
0.509147026,1
0.155464095,1
0.177040088,1
0.857469769,1
0.591098887,1
0.823563548,1
0.364662647,1
0.785737224,1
0.554472814,1
0.961646406,1
0.562418141,1
0.756280371,1
0.964480575,1
0.780616268,1
0.897890536,1
0.563566624,1
0.929343176,1
0.74359382,1
0.253336683,1
0.169371518,1
0.156899468,1
0.836203281,1
0.66597773,1
0.797772706,1
