predict score,label
0.972635492,1
0.984628276,1
0.988603604,1
0.868550901,1
0.000754695,1
0.994250023,1
0.956059388,1
0.005540639,1
0.979211962,1
0.9715379,1
0.830827053,1
0.984996367,1
0.984357719,1
0.972496327,1
0.973811201,1
0.94911418,1
0.865830684,1
0.896581662,1
0.701553162,1
0.992031479,1
0.901121636,1
0.502216736,1
0.917481442,1
0.996107177,1
0.91085585,1
0.980580727,1
0.554011283,1
0.932701639,1
0.976969298,1
0.946228381,1
0.72886729,1
0.666492687,1
0.956632046,1
0.865938755,1
0.992920097,1
0.748978917,1
0.796458046,1
0.881374131,1
0.9899623,1
0.855423379,1
0.78646272,1
0.974191129,1
0.825244574,1
0.794182213,1
0.989325778,1
0.955268526,1
0.712804282,1
0.914289562,1
0.992025685,1
0.900735732,1
0.790239731,1
0.977805416,1
0.980246456,1
0.55617557,1
0.841660396,1
0.988069514,1
0.847837895,1
0.995955269,1
0.461094497,1
0.912540591,1
0.856030822,1
0.97219675,1
0.966922653,1
0.572346048,1
0.971164922,1
0.961239346,1
0.973104151,1
0.989041448,1
0.984937819,1
0.922590431,1
0.975105158,1
0.989973104,1
0.986154544,1
0.901304062,1
0.933591406,1
0.731461624,1
0.64884147,1
0.976328766,1
0.977589568,1
0.911667315,1
0.314720914,1
0.970943447,1
0.972474579,1
0.971408419,1
0.992484991,1
0.977910733,1
0.988838279,1
0.804910862,1
0.991623398,1
0.853783619,1
0.977916825,1
0.943738568,1
0.990327462,1
0.979591751,1
0.974194539,1
0.977750862,1
0.975294995,1
0.268381126,1
0.985435204,1
0.991672866,1
0.982737609,1
0.989034919,1
0.986442419,1
0.987293065,1
0.987315253,1
0.986080921,1
0.992517591,1
0.989350224,1
0.986706889,1
0.98575354,1
0.986836131,1
0.97640601,1
0.990572687,1
0.990299106,1
0.983271952,1
0.956837348,1
0.50346542,1
0.991543253,1
0.926552395,1
0.831703246,1
0.8815479,1
0.920585704,1
0.977812692,1
0.000920594,1
0.777429624,1
0.901385848,1
0.99709024,1
0.981090446,1
0.728335351,1
0.95860105,1
0.980383782,1
0.939697238,1
0.951288048,1
0.951722133,1
0.92447685,1
0.970411662,1
0.661445542,1
0.994911357,1
0.86949271,1
0.917735513,1
0.989811699,1
0.965860482,1
0.970242997,1
0.98999722,1
0.77527687,1
0.982100165,1
0.984152945,1
0.992212129,1
0.822912562,1
0.900773346,1
0.991915747,1
0.977018805,1
0.994006356,1
0.805633005,1
0.989795868,1
0.695241944,1
0.859486453,1
0.948839509,1
0.979074319,1
0.361081038,1
0.864835441,1
0.85313642,1
0.791841646,1
0.885866129,1
0.89291875,1
0.865369177,1
0.815537127,1
0.982249673,1
0.898004651,1
0.981613338,1
0.921190004,1
0.964715616,1
0.476068309,1
0.989768044,1
0.990689603,1
0.985765878,1
0.986314996,1
0.972897589,1
0.570731,1
0.766174388,1
0.715699528,1
0.917668303,1
0.990570088,1
0.995903607,1
0.973678533,1
0.883062156,1
0.842533449,1
0.96275483,1
0.966529389,1
0.989546971,1
0.979582592,1
0.968835672,1
0.967900252,1
0.872172654,1
0.94249928,1
0.959281321,1
0.475374796,1
0.983420217,1
0.8259547,1
0.806401672,1
0.983299621,1
0.732310881,1
0.977955858,1
0.975116885,1
0.978023469,1
0.975088024,1
0.974491918,1
0.928503191,1
0.771596634,1
0.642723082,1
0.974112054,1
0.921015529,1
0.952404392,1
0.826580886,1
0.948354773,1
0.929311315,1
0.952909184,1
0.950683188,1
0.735595675,1
0.92313236,1
0.95884666,1
0.917544274,1
0.865242457,1
0.983450266,1
0.903920523,1
0.735727286,1
0.946468012,1
0.992521886,1
0.944970707,1
0.945328621,1
0.9850727,1
0.915863407,1
0.852410603,1
0.514465961,1
0.97944301,1
0.982661792,1
0.985138071,1
0.929367753,1
0.945154369,1
0.959102372,1
0.981309422,1
0.963527517,1
0.901476852,1
0.912350293,1
0.962267272,1
0.835371892,1
0.901399589,1
0.900184345,1
0.980249051,1
0.989360563,1
0.957807922,1
0.993878857,1
0.993548942,1
0.945306683,1
0.979332646,1
0.677118423,1
0.978123653,1
0.949989009,1
0.95954291,1
0.983289162,1
0.815366916,1
0.95474064,1
0.963671887,1
0.962906436,1
0.749118435,1
0.701303391,1
0.982484857,1
0.922625438,1
0.967455335,1
0.974889457,1
0.989208802,1
0.868010056,1
0.87586803,1
0.951263563,1
0.938048259,1
0.992311247,1
0.992325584,1
0.964923731,1
0.942969743,1
0.821000147,1
0.995217796,1
0.994902058,1
0.97861919,1
0.640654618,1
0.724822819,1
0.990421557,1
0.967994312,1
0.92029796,1
0.851550984,1
0.895633678,1
0.96451184,1
0.992677538,1
0.962167903,1
0.986938798,1
0.895648666,1
0.978475138,1
0.979307993,1
0.995666293,1
0.994273567,1
0.988690539,1
0.756188591,1
0.991353337,1
0.983731695,1
0.997207228,1
0.953193692,1
0.976894931,1
0.96913017,1
0.994226158,1
0.984604728,1
0.981267262,1
0.950064365,1
0.392753569,1
0.983147101,1
0.981620431,1
0.918074016,1
0.967167811,1
0.987688537,1
0.904250371,1
0.822487998,1
0.84048899,1
0.975177737,1
0.995958968,1
0.958819834,1
0.900527287,1
0.985551914,1
0.653399929,1
0.722274383,1
0.99311314,1
0.948608947,1
0.976226719,1
0.97957809,1
0.958625801,1
0.908360279,1
0.61098604,1
0.983274631,1
0.97790333,1
0.291901203,1
0.969339542,1
0.932735825,1
0.991361411,1
0.994081755,1
0.97828927,1
0.874889096,1
0.957508874,1
0.985684947,1
0.997354396,1
0.982453485,1
0.990269756,1
0.952971292,1
0.495003746,1
0.988376017,1
0.729304918,1
0.988801738,1
0.978382258,1
0.996587233,1
0.955195749,1
0.884031228,1
0.431849203,1
0.939064201,1
0.971314732,1
0.991464186,1
0.99758902,1
0.884359531,1
0.981812235,1
0.941685537,1
0.976515853,1
0.933210353,1
0.995462032,1
0.97555236,1
0.740448515,1
0.950521485,1
0.844200941,1
0.804614832,1
0.974526036,1
0.973716076,1
0.603317932,1
0.973127083,1
0.955418702,1
0.949449317,1
0.972500285,1
0.993479637,1
0.95479722,1
0.556371864,1
0.810491006,1
0.991865381,1
0.851767325,1
0.986684533,1
0.980039505,1
0.987566853,1
0.91988277,1
0.977985561,1
0.989462229,1
0.265099916,1
0.773330235,1
0.984454028,1
0.975419748,1
0.991221774,1
0.97941047,1
0.897787599,1
0.574400429,1
0.99667118,1
0.96034013,1
0.987288904,1
0.990411397,1
0.955424146,1
0.983757238,1
0.70505741,1
0.906730982,1
0.992706931,1
0.983050843,1
0.997313507,1
0.982842334,1
0.961748024,1
0.82857252,1
0.981577047,1
0.967586553,1
0.997039338,1
0.956204081,1
0.992255827,1
0.738996889,1
0.918070571,1
0.978263231,1
0.932082685,1
0.967682783,1
0.997693483,1
0.452735337,1
0.991228664,1
0.994352444,1
0.903895024,1
0.988470713,1
0.710625096,1
0.925222059,1
0.932849165,1
0.932713727,1
0.886617438,1
0.933779764,1
0.99263949,1
0.540253896,1
0.947452017,1
0.787624784,1
0.990994275,1
0.971090714,1
0.324577517,1
0.988964514,1
0.975134313,1
0.863396939,1
0.995014238,1
0.925446216,1
0.908615708,1
0.962302184,1
0.934828285,1
0.934345734,1
0.984446482,1
0.587718648,1
0.823314444,1
0.946476646,1
0.931299877,1
0.986436268,1
0.991045507,1
0.99354159,1
0.976609631,1
0.996729894,1
0.981404285,1
0.976026464,1
0.965009034,1
0.991897615,1
0.922630183,1
0.807067672,1
0.925757253,1
0.996784528,1
0.98440907,1
0.77606347,1
0.993814258,1
0.983081341,1
0.994641252,1
0.969724166,1
0.983434375,1
0.971305434,1
0.219081164,1
0.915888337,1
0.758610825,1
0.87660346,1
0.993748395,1
0.995222934,1
0.995989422,1
0.873281586,1
0.986630102,1
0.943408481,1
0.618239574,1
0.902072279,1
0.912292556,1
0.894566131,1
0.849931677,1
0.988935637,1
0.994181625,1
0.990355527,1
0.983112542,1
0.938468961,1
0.928548733,1
0.964115644,1
0.990376846,1
0.967384934,1
0.972549788,1
0.109694619,1
0.771119567,1
0.984014114,1
0.94583265,1
0.927823897,1
0.992034682,1
0.897581627,1
0.972860654,1
0.964632726,1
0.978029784,1
0.99379795,1
0.462742171,1
0.994046136,1
0.92535282,1
0.685151295,1
0.830591075,1
0.769926929,1
0.995236818,1
0.992833694,1
0.982629752,1
0.994596283,1
0.712788518,1
0.960928865,1
0.860621949,1
0.993192804,1
0.961708319,1
0.456245612,1
0.992160964,1
0.994647797,1
0.653607855,1
0.990473409,1
0.993526638,1
0.984265904,1
0.990321926,1
0.994855595,1
0.983645296,1
0.989067996,1
0.956744556,1
0.974153268,1
0.992299604,1
0.941573588,1
0.841546233,1
0.997133629,1
0.977841894,1
0.993627532,1
0.944272991,1
0.978366617,1
0.5450671,1
0.989790161,1
0.977508108,1
0.975783813,1
0.993719816,1
0.994052219,1
0.991519852,1
0.938827503,1
0.898740403,1
0.989338267,1
0.994619393,1
0.892557784,1
0.960607425,1
0.923540314,1
0.973508147,1
0.994464318,1
0.974404069,1
0.996270839,1
0.839862124,1
0.760865223,1
0.992376471,1
0.961667383,1
0.935887392,1
0.995974974,1
0.995049874,1
0.951407345,1
0.989560274,1
0.794289859,1
0.988016502,1
0.875401517,1
0.915045269,1
0.754106947,1
0.997667237,1
0.948835254,1
0.985971904,1
0.84427981,1
0.980214826,1
0.889739728,1
0.938654006,1
0.903699358,1
0.99363215,1
0.795792158,1
0.525178125,1
0.546551599,1
0.995939537,1
0.80320075,1
0.842565338,1
0.980502427,1
0.987242746,1
0.923358623,1
0.907549997,1
0.917643531,1
0.900621796,1
0.924524117,1
0.91741786,1
0.930623253,1
0.994627957,1
0.474301583,1
0.725591604,1
0.986289207,1
0.87778122,1
0.979271722,1
0.98296417,1
0.997003317,1
0.898780572,1
0.907271397,1
0.921490026,1
0.927559555,1
0.557058463,1
0.997242224,1
0.910063954,1
0.892414443,1
0.921485988,1
0.905375294,1
0.969738046,1
0.99149154,1
0.647731207,1
0.963819174,1
0.920935376,1
0.801325087,1
0.589083123,1
0.874593612,1
0.939708773,1
0.097111874,1
0.994243062,1
0.842546737,1
0.992773704,1
0.903956926,1
0.967337318,1
0.979467634,1
0.949461977,1
0.979729092,1
0.996357767,1
0.973360316,1
0.984786065,1
0.982840498,1
0.977093395,1
0.994312159,1
0.988095276,1
0.613081086,1
0.133823828,1
0.427325432,1
0.527203238,1
0.520796059,1
0.721316147,1
0.688051295,1
0.954903738,1
0.990441521,1
0.991617215,1
0.984465742,1
0.987666011,1
0.476501517,1
0.908888769,1
0.994393635,1
0.966124229,1
0.271030267,1
0.569651105,1
0.436742695,1
0.423686483,1
0.955002256,1
0.98074981,1
0.905154308,1
0.905855934,1
0.888503548,1
0.913272007,1
0.84592398,1
0.890737772,1
0.905250728,1
0.874424203,1
0.88305099,1
0.866905185,1
0.935825348,1
0.868255357,1
0.551033841,1
0.977987548,1
0.985675867,1
0.984167993,1
0.991954807,1
0.983553187,1
0.733907898,1
0.727360487,1
0.89521242,1
0.906624377,1
0.897743885,1
0.906404082,1
0.91350172,1
0.895850432,1
0.905469278,1
0.885752229,1
0.912864939,1
0.826860408,1
0.920484535,1
0.837108664,1
0.872490076,1
0.985154895,1
0.932981122,1
0.992527743,1
0.984699388,1
0.94221621,1
0.986685773,1
0.980916389,1
0.947828122,1
0.695111905,1
0.924955916,1
0.988452442,1
0.002245537,1
0.98409975,1
0.986330136,1
0.991355038,1
0.512784217,1
0.942987128,1
0.521557375,1
0.906308774,1
0.912168475,1
0.908610511,1
0.99289573,1
0.984195908,1
0.482315161,1
0.995737096,1
0.517015158,1
0.925241943,1
0.982769779,1
0.98154279,1
0.539993461,1
0.97829773,1
0.54060694,1
0.54687286,1
0.440557733,1
0.983044875,1
0.540736928,1
0.972046403,1
0.863480862,1
0.925392433,1
0.963633056,1
0.919596326,1
0.737204377,1
0.916593707,1
0.525192459,1
0.63002367,1
0.359111015,1
0.896143599,1
0.979757241,1
0.997369985,1
0.994070784,1
0.997491682,1
0.995804262,1
0.974860934,1
0.813224053,1
0.987483641,1
0.990289545,1
0.945490928,1
0.994383883,1
0.978498689,1
0.980951047,1
0.948347036,1
0.67852087,1
0.998005664,1
0.996064484,1
0.998535335,1
0.926358239,1
0.948867202,1
0.977040374,1
0.86023827,1
0.872278007,1
0.744619737,1
0.907575881,1
0.986149025,1
0.942586378,1
0.983261637,1
0.997546617,1
0.931270504,1
0.977666231,1
0.989590907,1
0.965030344,1
0.180142019,1
0.99046996,1
0.93562845,1
0.990875065,1
0.994272971,1
0.990527022,1
0.979120306,1
0.870149787,1
0.983181838,1
0.982672977,1
0.991752112,1
0.344252724,1
0.994068352,1
0.750604582,1
0.75361263,1
0.970377684,1
0.937675357,1
0.39807062,1
0.996197228,1
0.982251155,1
0.93356487,1
0.771507148,1
0.841952177,1
0.831997633,1
0.982414707,1
0.13069951,1
0.78713997,1
0.980602284,1
0.982027821,1
0.803396614,1
0.910848324,1
0.983379336,1
0.955781472,1
0.728693674,1
0.98643165,1
0.799378371,1
0.993774935,1
0.994026542,1
0.771258517,1
0.985973318,1
0.993381051,1
0.949955614,1
0.996749119,1
0.973390178,1
0.961490492,1
0.538729217,1
0.905812033,1
0.842426193,1
0.829497004,1
0.975231854,1
0.986278629,1
0.746393208,1
0.619740536,1
0.988622391,1
0.83080312,1
0.986024392,1
0.953326178,1
0.975872747,1
0.981215243,1
0.978039471,1
0.984299306,1
0.979352482,1
0.823301387,1
0.826599356,1
0.995450787,1
0.98582168,1
0.974388297,1
0.986384698,1
0.809388514,1
0.913450019,1
0.689188357,1
0.972399131,1
0.976968261,1
0.992594111,1
0.992958303,1
0.993410389,1
0.899487861,1
0.995011175,1
0.981463651,1
0.979190048,1
0.957208224,1
0.906245335,1
0.985455577,1
0.992063101,1
0.972992428,1
0.979544612,1
0.985709449,1
0.888386099,1
0.966786865,1
0.849004428,1
0.994616588,1
0.985240809,1
0.993554,1
0.927023021,1
0.99191699,1
0.947652614,1
0.988499316,1
0.992082377,1
0.949283322,1
0.872496967,1
0.864457913,1
0.689070618,1
0.990818902,1
0.99031533,1
0.989667912,1
0.88650564,1
0.865112885,1
0.977143498,1
0.925153617,1
0.985617781,1
0.994245732,1
0.295942678,1
0.9838425,1
0.967184293,1
0.964665612,1
0.99294827,1
0.968075355,1
0.901296051,1
0.974117474,1
0.998490727,1
0.993699686,1
0.971735477,1
0.886176578,1
0.352734317,1
0.776999009,1
0.414692877,1
0.974127984,1
0.81692065,1
0.972878158,1
0.98191063,1
0.992208497,1
0.821414614,1
0.943534795,1
0.973484564,1
0.975436906,1
0.991516538,1
0.876557048,1
0.883771888,1
0.963376129,1
0.988580596,1
0.888051999,1
0.931307964,1
0.957567203,1
0.963587224,1
0.970317813,1
0.982009935,1
0.992220898,1
0.992077772,1
0.9466133,1
0.984990466,1
0.989390862,1
0.88216846,1
0.950859702,1
0.988835871,1
0.931994239,1
0.985073817,1
0.992504104,1
0.992014297,1
0.501670543,1
0.978875768,1
0.092029309,1
0.987402054,1
0.976032746,1
0.988853983,1
0.9748004,1
0.989205249,1
0.989822749,1
0.956120269,1
0.967097938,1
0.994674702,1
0.965395319,1
0.832408563,1
0.99370598,1
0.708634599,1
0.991692996,1
0.983633463,1
0.840403589,1
0.858089479,1
0.601746569,1
0.863380059,1
0.98933109,1
0.791031384,1
0.944780747,1
0.90765444,1
0.490341995,1
0.962531261,1
0.990238142,1
0.993922055,1
0.98699944,1
0.915472821,1
0.862752386,1
0.980255258,1
0.45574253,1
0.870732876,1
0.115465063,1
0.869900441,1
0.982514195,1
0.942704697,1
0.877760176,1
0.613884554,1
0.59307754,1
0.732381157,1
0.373926999,1
0.744167103,1
0.711728984,1
0.669075429,1
0.679751039,1
0.787806888,1
0.789149209,1
0.547955675,1
0.243752091,1
0.991217403,1
0.780820795,1
0.547355684,1
0.399177664,1
0.469863562,1
0.80790658,1
0.763086156,1
0.66404532,1
0.744829007,1
0.84107089,1
0.651586986,1
0.929714135,1
0.995769795,1
0.723577495,1
0.662140391,1
0.93256224,1
0.953050788,1
0.809473407,1
0.600461954,1
0.792296676,1
0.65156279,1
0.974733698,1
0.860409522,1
0.883219302,1
0.996547019,1
0.994220384,1
0.983371445,1
0.695386376,1
0.769945745,1
0.516081068,1
0.706725087,1
0.769379544,1
0.94191554,1
0.650091157,1
0.89886088,1
0.867610129,1
0.7547273,1
0.219524522,1
0.794174985,1
0.397528803,1
0.747382136,1
0.693059975,1
0.93934557,1
0.229980905,1
0.991090163,1
0.829838204,1
0.711745922,1
0.764070884,1
0.887715809,1
0.825913874,1
0.587536428,1
0.069401796,1
0.662437646,1
0.683703512,1
0.745976837,1
0.93004961,1
0.899267276,1
0.976708213,1
0.994240908,1
0.984638949,1
0.964440914,1
0.923592889,1
0.970927505,1
0.942140496,1
0.686626919,1
0.965785543,1
0.958139702,1
0.988567766,1
0.832326961,1
0.934330173,1
0.613112821,1
0.911964345,1
0.149069957,1
0.928244138,1
0.765554961,1
0.391860404,1
0.904210806,1
0.54603261,1
0.513147424,1
0.875621204,1
0.982805689,1
0.971304965,1
0.967191037,1
0.946981255,1
0.952311258,1
0.944665949,1
0.976238132,1
0.965573275,1
0.334717258,1
0.945006613,1
0.972692863,1
0.988406805,1
0.990576231,1
0.992878779,1
0.991092805,1
0.989646041,1
0.99605757,1
0.990512685,1
0.990305765,1
0.98966403,1
0.988145518,1
0.976629066,1
0.971913207,1
0.989814075,1
0.97412883,1
0.969602927,1
0.746418897,1
0.85439018,1
0.987624451,1
0.979793151,1
0.98484333,1
0.55001725,1
0.911110127,1
0.88380115,1
0.912483009,1
0.857846411,1
0.888409185,1
0.898093836,1
0.859834568,1
0.8569893,1
0.762877528,1
0.989260503,1
0.994303226,1
0.970718582,1
0.985386221,1
0.988546097,1
0.633267885,1
0.941584587,1
0.593155716,1
0.958028909,1
0.997079539,1
0.993974853,1
0.959484172,1
0.982829694,1
0.979396689,1
0.983653363,1
0.345470574,1
0.989813391,1
0.992484057,1
0.993503634,1
0.937637568,1
0.902604894,1
0.987741415,1
0.343412146,1
0.619049942,1
0.174995904,1
0.172868555,1
0.947558788,1
0.963281759,1
0.937010558,1
0.964165628,1
0.960944792,1
0.726492053,1
0.937043997,1
0.99026099,1
0.649729019,1
0.98707761,1
0.966370984,1
0.56610222,1
0.574973472,1
0.901203378,1
0.826824709,1
0.748380403,1
0.97591656,1
0.980768641,1
0.723041685,1
0.993929998,1
0.846463605,1
0.827655943,1
0.992582683,1
0.992912491,1
0.987329566,1
0.993855933,1
0.903474279,1
0.990999627,1
0.910110676,1
0.988236113,1
0.802821259,1
0.982400441,1
0.990957499,1
0.519607885,1
0.996682298,1
0.918173214,1
0.995963375,1
0.556623099,1
0.968053591,1
0.993631148,1
0.987615518,1
0.992647131,1
0.321525951,1
0.922154832,1
0.540841351,1
0.45348757,1
0.974207421,1
0.865298887,1
0.989669816,1
0.868472032,1
0.316270375,1
0.910389121,1
0.955190508,1
0.925290231,1
0.930616419,1
0.981774024,1
0.993009138,1
0.901485141,1
0.677703665,1
0.891677741,1
0.875633128,1
0.969134279,1
0.990242914,1
0.795344313,1
0.968697588,1
0.995388476,1
0.912109609,1
0.912568712,1
0.233364448,1
0.810115778,1
0.985443477,1
0.883012883,1
0.975789249,1
0.985884953,1
0.975749874,1
0.933913743,1
0.46762293,1
0.991796788,1
0.578394918,1
0.230641617,1
0.95711695,1
0.996034761,1
0.941737469,1
0.81881396,1
0.991363374,1
0.990819605,1
